"1","2","3","4","5","6","7","8","9","10","11","12"
337.871803912092,288.375958147888,308.405277304479,284.783521092497,203.698833492552,220.731832273006,235.901677832081,213.296933012867,179.967499072881,25.8741569350098,368.395444847973,-148.646957022524
345.427057363924,303.478043349682,307.177089979174,291.198685600735,251.443287523571,252.502486576954,251.26727542991,233.050821556714,229.930368072591,77.4383244630808,395.902785129699,-125.772785703612
382.28720424933,343.160903284456,332.775988321629,300.366133043278,241.131987617602,216.918777133203,242.420873362632,248.856594533336,225.14996632615,52.7679262799856,355.968912188588,-136.1549170658
350.6235347516,307.434062999452,298.504287041693,270.880235576267,219.345331582821,217.829939719218,239.21503852688,224.915990280426,173.879575970799,17.5842317872022,327.118417034502,-137.47904342162
353.508658363612,304.275909169697,285.447515323677,258.916066388287,222.521103379942,231.488698056598,249.868954962328,241.455012675747,205.998236684953,40.4547125764823,350.257551714803,-129.927597750619
322.549243375024,261.99547395292,256.977502402247,233.723316886451,215.684064516985,222.442736407279,218.624278443856,209.309263339537,181.493525606763,35.7900721859801,337.861002311117,-129.950001774536
399.503737210709,340.921128166885,320.993210611998,304.731761504886,241.656149512743,239.60485903911,236.859792645113,238.062745652432,244.750224457399,84.8642321571189,404.515236200306,-136.443653431986
371.71596557386,301.150862103193,309.834382305329,299.831187830336,235.343348457051,220.248827471378,236.148765381163,253.039650436429,218.949793235742,54.769184366872,393.040486725291,-140.603518306788
329.974185594865,255.195427861518,252.227219077311,242.077718652079,210.556769681862,203.457453103673,211.024362997012,231.867547105801,215.795218442901,60.1760593130425,377.187253540417,-130.825277947371
318.955006121088,259.601473283433,267.191354328082,226.018051804011,165.248591203539,180.327677143861,188.499084598336,235.336987235272,246.410513637039,69.9535899940568,361.387165268845,-134.699247194268
391.243632692552,348.435044921172,301.488694648722,295.569429322603,254.636090174389,234.438198906176,226.957338766983,221.932720862221,222.226035293162,68.7040655029768,390.044487554884,-124.861835387642
371.447019814891,321.280377087303,276.5977627842,238.71356563147,196.390199529466,229.438071401308,211.238131762578,185.167711141622,195.486924585896,22.8019148666106,354.874273049564,-154.003041062795
341.965187611143,293.95300000784,250.537658926321,208.024281348667,175.762002571083,182.560894584013,153.597130973629,137.824855839292,153.803391594675,14.084475689923,336.256062097241,-137.8655306194
337.041480490356,291.151474000138,266.603994091388,224.810674497073,181.996746912925,192.808217834333,189.663251826268,181.576492925783,194.601102589288,33.0572228758258,347.358520343571,-142.05968526394
365.702829171358,271.523567852622,224.173280873894,248.00356692577,213.905443014272,167.217129636475,153.127735608842,173.231570501348,162.986569353394,21.512815709877,357.693000280269,-146.086030150116
341.917026334508,287.936486164272,274.218956227652,260.483145825877,230.427829784164,198.272192160114,206.578499770655,209.429068841121,194.777404523791,46.9735291375393,370.187690303743,-134.866641852773
300.090039904536,249.511973740178,240.444124929615,251.618079013317,224.469843697619,166.935524469283,182.162653559574,204.934088616875,153.897344739263,7.25731061156306,324.832722737459,-137.175011704411
306.984792770766,248.65052066493,270.988236567322,267.700001420455,219.73004891825,169.796245381635,188.012861046834,216.406062586621,169.465426225573,8.07019284788076,332.405450118983,-150.172480900366
362.728501027131,309.483111015284,261.284826609371,249.394786989101,238.938797263717,231.619918640651,226.330754460075,228.244066257472,231.144120497781,80.6869724772967,380.689564287459,-119.880852003149
440.334932653624,393.556211040019,361.586711216414,352.222362213233,339.3023513699,297.638015304156,262.933461194458,260.343933245442,265.586557756733,86.83387953664,435.311444762839,-136.303894491961
323.710091313907,295.544581434746,279.81078009364,256.365823960592,232.120105583543,221.779751765086,223.089148659724,220.929622084679,220.324755752765,80.4580378189554,380.747445504388,-118.560570193427
365.413702311006,331.766921609186,332.467934900973,308.328524128844,286.064834616047,270.887396609116,285.912982121283,280.102946102322,267.55408168932,100.934018928298,416.446164289756,-121.157172170874
331.520513819933,299.166846466713,294.702745332845,293.464579787782,281.67296612441,235.889012280641,204.158320034325,213.661856659828,223.947928065372,73.0594065110013,383.273997077068,-117.642863456847
420.109968745093,372.055759222186,325.762357065027,301.475718516814,252.876422666102,200.785562484918,199.723463988309,216.618526443135,182.929319164372,32.4172105563542,395.731271875387,-134.066353571365
370.994105066385,297.355811406866,259.999734535423,250.290833177315,222.285613806071,209.485310008283,219.911309462688,217.352619844554,206.000317021692,53.3631063606162,388.524819525715,-139.014074277006
351.077440705187,292.243828453409,246.080332569808,226.695086882079,183.684213157658,151.237725875514,184.922876925501,215.121351369309,189.356859026756,20.2621000445281,352.425586460749,-150.32565047515
340.039311525048,296.450852708094,292.588935763621,278.175632101871,241.442241217494,200.240961311427,197.027980841425,195.23469772894,156.355408296129,18.6296782521643,365.065175604175,-141.527822438259
333.464471921514,280.675868293781,252.191929551877,260.997425423974,228.022870164087,185.615592820599,142.675422364285,131.446245705142,127.505814691276,12.758085352272,310.403187055384,-131.33746486867
306.552272875554,262.398380921607,271.881043575276,274.935721896886,235.199796741369,227.895225582392,174.406720643267,145.824846237734,144.244101075666,22.4888212467912,329.557850568277,-130.902509123982
288.749657260264,242.494890088942,245.337217785163,240.903365771708,214.238134034439,217.058188982837,177.748866873747,149.755329943063,170.455454800309,45.7987529416343,321.096627255146,-126.603946762696
274.065213157441,230.656667486049,269.067640232711,259.466955492568,229.667249326038,222.519019194236,162.161759988157,135.320971384178,124.287076958383,2.59770788229093,313.037130831483,-128.482091697363
392.055981845053,328.746223238629,291.18141578494,288.52191969158,239.280847032597,200.090176733765,191.725163334913,221.184296862061,216.923739934356,52.2286355419868,391.550009094699,-125.553103440773
357.879181721615,303.983804933843,294.468275166543,268.479832648516,215.777895090782,226.435056948026,217.150437236263,220.593724650449,196.006764895268,41.8628800243041,362.172702655555,-149.629949317031
343.874930407251,299.973780631329,282.129558996144,256.464143599612,219.243180518787,222.99052925348,215.675864474616,213.549125997924,202.954100016055,53.2847690725238,367.175421462014,-127.854885091215
321.085369645973,276.769106553003,279.442592135445,259.324733014712,228.501743543817,259.815174725029,257.658794468271,230.375477399015,171.330070884939,16.0840536988558,346.425253863612,-143.809674188768
381.752389154249,304.321462101269,279.497243687849,289.18100465954,316.338608796841,298.476197821462,298.84691616635,256.195493801311,233.596675319379,91.0228252300728,409.162830001611,-120.454376099724
367.623673567922,306.758704815391,280.026421282616,276.249032218424,284.17071713548,274.606917622425,258.134735197677,226.415264534772,216.520764393231,68.3901683527055,390.92138350733,-130.912420626186
328.119941413588,266.529173846823,248.897318193582,281.807761539871,269.247906432002,248.420054822368,243.596924085498,235.449479844478,209.39667333266,60.8436621383748,365.484808956803,-125.737373267247
268.623469327135,204.093612985217,218.527916351655,265.821811481009,272.925615097969,264.781247881802,255.245761819879,214.929290648128,202.032476285881,78.3029785148524,341.448574801969,-117.168344174513
422.454014690234,372.456215164348,347.640430785622,335.877528959197,341.522438747606,308.039966491906,244.421709869902,197.202066216495,200.11139150693,75.6115047561957,417.26807250102,-119.007133995391
345.577071745144,291.120235847314,302.864738840768,312.559206009566,307.620444634377,239.145605485716,197.178716340984,185.946333065893,198.205056159284,71.2732859090968,389.576350454652,-134.571278068996
346.121883473354,285.225152589226,271.23803475514,271.557700844187,275.041346440068,223.339536306792,181.701216350102,158.807357136343,161.303024318187,42.8732227376755,362.888246006172,-140.511645903158
327.005304047786,268.101398388363,290.947729654951,302.18222762373,302.223662613029,264.483306932006,207.390204412619,184.672978294047,201.946268773057,77.0403487727201,381.729782477102,-126.071801598491
365.177889526106,331.36126219572,314.032629630895,248.856443725422,222.103940364388,189.448497667356,172.869310036632,200.440046241053,193.312091903082,41.4897660159794,355.998567015225,-135.094849097822
315.560722515329,268.010546811474,245.878362108594,209.619229207338,199.050514952852,177.711644630553,172.795764684215,169.982640836475,168.370425514024,39.7157525268226,337.746411219923,-124.838649550168
295.51039331756,244.180063362046,249.505349274301,247.383812069655,243.334646337841,194.16385786842,144.288411321778,132.271760103538,151.557421917699,34.7044164753124,317.161990641305,-120.466151875152
305.88131140987,254.037566948121,264.380280482822,264.576223781022,275.507998950909,215.015878681134,143.954332354162,129.637331325186,137.00720832254,17.9303562493294,319.069222129358,-126.112376086494
413.01362186582,359.704621254248,320.408769955139,328.014306472952,296.826258681083,260.564510161417,241.577106504246,239.00142213319,251.123877287382,104.070134830763,416.712885198775,-129.132400399813
380.522611822881,340.467048119343,326.639731184542,341.717568862539,315.926073208657,261.988636340058,227.341974260495,201.35923409447,193.470234347741,54.4396452584816,385.564498905923,-132.485505855909
354.956268666053,311.577659214679,299.069196779744,278.382935526261,223.925937709305,183.569266034632,155.218746599362,151.812892940563,164.74713059159,38.8924427583487,347.384036633401,-140.546529582194
361.761387289265,318.3082262492,311.793325320708,297.836490621141,274.054905682133,233.397473102246,207.852412292286,192.050200919164,189.832867367642,51.0775792087523,378.150226780867,-136.708971102957
373.903674927938,329.821212115251,290.591719765574,304.671965858468,276.780823897806,223.82446211978,202.691157113769,224.736982556879,270.431204522771,102.35254095325,378.86849717513,-117.043053007163
367.540254519411,320.885190665909,321.072680892294,338.655855096872,291.423931688902,217.943947806098,197.555546740777,223.907617455412,245.750061868664,86.4685234344554,382.401937236727,-117.783875275978
349.014687290383,303.201937468002,297.047898081476,302.305331904954,263.14233702002,200.095818341828,157.483565536853,183.175509701182,227.677448876727,67.9351184853266,363.466486580862,-131.886182573105
281.855265105323,224.672654338121,249.660479417187,274.421678053306,228.602606677837,166.983533095578,134.029366971143,127.425145338319,131.198153108157,13.2321263499166,318.421286835274,-132.883861616481
405.67149197335,378.798808990463,333.153559054644,305.173761044969,271.616704738612,207.488176334433,172.229685298357,216.01454511251,235.944541224387,70.7428163516214,388.856488110257,-122.300318221292
351.122862913772,289.50294172517,283.261285680081,236.585157281997,203.57586918281,194.876254154855,200.009289861749,212.507303202263,203.0443730695,47.8736209471127,362.197888256729,-133.970225230204
345.667684724662,297.714292816077,284.354136348398,262.574021998868,245.38475974636,214.807853548911,220.005858087176,217.547844070816,190.675396377198,53.2491656150668,366.385027059494,-121.471600457883
334.184806498221,288.61567258198,256.89090602277,241.872713684676,204.107161001859,177.934400059073,184.025921252807,187.506925362402,169.39618143429,33.9035418281911,348.226189985861,-127.496918394856
396.416890200464,355.183376428458,316.356953146954,294.233056407854,229.70044900898,250.322644451328,245.801508585049,199.951950840057,177.483361626151,35.6436500501301,358.765910917218,-134.063306449395
366.121788168532,325.602639325336,281.772584776899,264.302592254077,287.08745013913,274.969976980756,247.234982667372,215.889873423234,186.445874914043,39.3906360847424,349.696490344706,-133.450427113522
349.318069206725,298.577889205653,236.057702931987,221.152859856571,257.261509901643,244.987758795031,225.98705280672,193.396433691697,171.113900837245,44.2430784339933,343.305609512032,-129.082494040357
334.841016221768,294.409121350268,281.714789189443,269.458234251656,258.675135450275,244.32399072416,234.135646936905,193.770964149394,160.676141298411,32.1126170217829,347.078796004279,-114.220964951997
410.390111040695,369.058399809127,344.006814190032,329.497664225405,273.914054066669,238.344245812636,226.116808807642,234.432188159379,229.73742752825,70.2704250292074,382.193277273982,-129.278424728016
353.243664231723,312.109151382156,334.614679514626,316.668423410682,225.949969178251,190.370418084793,190.27953921028,174.0823301312,169.025967015651,48.1689057134186,349.36098145056,-125.877612670494
329.048901727119,268.391145792374,274.066173039951,261.222704008698,225.687486093667,207.938108448166,212.282576068184,219.028215081634,203.586714205827,49.1275571717547,356.979016116114,-132.538441684162
282.101500964907,224.917778543801,237.560292988365,232.567376937955,208.393581480394,207.829067035861,219.409755092877,203.661498098107,185.90042997227,42.7122096664183,342.339299410629,-125.582326661508
393.626326465774,368.881106927203,321.927267366915,321.893924640825,303.815829722092,258.318304350075,208.759326450305,166.208698851146,176.42755529516,47.0962879838545,362.698591884512,-134.773606562205
357.379394497114,308.409901390279,315.819088458213,313.546711731309,293.68980434741,266.024584273571,212.304960398312,183.8524020576,197.523780103681,61.5739015224394,359.546695285106,-130.342817038872
341.146291696023,286.096377577838,267.199290927688,265.054109168291,274.931631798228,264.781963085583,208.136727043333,155.712150631245,156.757527464723,25.4938848674762,335.117293993338,-145.138190551531
311.874443289243,248.479299565563,271.12145376558,295.786103272667,293.304912066827,265.313038311641,221.290620084684,187.447634148816,177.772332623282,52.7961532925093,348.48502722903,-131.317457342439
342.060313429394,291.368594229413,271.399501110349,237.760782564899,176.203746239739,197.961874256281,199.536815660753,166.440390605349,130.811067579782,5.13713287516332,318.519329820226,-121.52100746866
330.094467229451,268.135612415567,256.863863981817,220.343579914776,182.093784626365,211.717842560518,221.945313293949,161.242915113357,137.086256249146,19.8965847342741,330.378126670852,-135.117253927243
301.722830205968,257.014792311544,252.639577411982,217.884061414867,180.329483777982,213.725648464485,212.361267835397,162.408061356456,146.170840737418,28.8826669822296,310.064610751614,-122.204718528747
255.137226198923,189.134705986791,209.214684985185,178.887348702349,151.274246335746,198.407124192344,203.090321276754,143.694045991994,115.478120054462,-0.662922138417713,289.356609472359,-130.009574045124
451.018079779111,424.525474066715,386.21979201903,340.52031646256,268.367548040622,253.755106074876,257.941011109345,257.688562873614,247.664103119289,85.8519818806119,419.042894562846,-131.555783346374
407.832649069185,370.584955637793,341.042011211007,270.595762784349,215.837747266251,240.925925437042,281.569647209227,259.865108643922,237.841068501255,65.3681026965555,378.966454987102,-138.560093716386
422.952648181451,373.653991769672,341.09370925386,281.501494704012,217.279954285637,228.067838931849,254.226151988243,219.561570458066,202.733088724185,38.7546099995324,393.299680710892,-149.913080797445
342.31926824552,284.623279675476,284.085054122934,260.326793212511,202.398078545193,190.327523465912,192.971124235978,206.781491006291,189.693698651491,42.4604604552361,371.743573940492,-133.837163099976
390.748497386352,336.351185523935,292.071983146243,266.032298183969,215.727089885816,214.888302594298,207.270704902281,207.334343280046,204.88758221094,67.5594939470982,374.031428260932,-129.515001430887
300.782128476418,235.159181684391,238.93939018151,249.156739916903,197.90051832095,191.670682179516,215.824770526597,199.230786824938,200.214561526812,69.8799398066935,339.774705502338,-120.713210952931
328.589771150661,264.943955745369,273.592034828523,272.91120261501,223.456834251073,235.634706622756,260.080949310971,213.543154988699,193.760110140715,65.7932063587013,347.066930702907,-127.283260419863
238.102429794499,169.786524266696,192.472643113709,215.003138594852,193.067909763615,231.453149738843,240.995959927561,205.139784845626,174.447547189047,37.9948237132772,307.304806740527,-122.356165325768
399.352022430775,371.869650984873,337.202991669145,326.274439291279,263.789783392371,225.3097923849,214.404774673126,213.066052547104,220.518703024042,66.7892540636075,382.134160481174,-129.271876484137
384.113976519547,350.41517781726,304.242284010986,268.767827964687,204.380574096251,168.171213176671,156.333506734199,157.947036772242,195.424874638475,52.3462632587308,379.625915696676,-142.181353822122
383.979089808134,345.093672081186,292.313611874238,248.250954403305,220.435359493871,210.003169475215,205.200877210101,202.822819875123,207.858946621594,61.4648234380656,385.217792062534,-133.762985568968
351.255261532381,313.640686713147,283.809780380878,249.246788360719,218.702553128098,180.873861261993,175.371876494373,167.888322306341,177.02531646668,34.9851155069513,365.209017783929,-151.25451805398
378.856968472944,332.817446193986,287.502697216669,278.170092686473,242.242597763192,221.980978740783,219.6139238735,218.890430874987,217.921208304184,67.7931052154265,385.450394124574,-128.276207178108
379.550992679058,336.728226062172,315.839992415453,281.304881597805,233.777156271291,189.776274082538,181.363437385017,205.101932387611,210.944928921202,46.8231249738746,386.281108144137,-129.176269198929
330.329461124516,277.787538626447,230.513317035392,195.583261706688,175.893459618503,179.163085924722,170.473606160809,148.219752435199,153.572305017209,25.4312468608674,332.463520754781,-137.073659890972
287.954518484836,249.35001176406,236.168014622637,218.903823806082,169.04376750287,159.439309754181,142.448838290934,135.771996171466,147.626223268661,20.5830734057081,332.803062637979,-118.596875721515
372.189324249352,306.284667785196,252.342659788447,261.401177435256,232.161656873688,173.03083169142,162.05678588942,179.378152603444,196.106397339597,53.3066137285566,361.703745787316,-127.146285697988
310.138582135537,257.821516795905,241.264437360896,234.657058464341,210.580015780859,166.27423958271,167.556260760247,172.670839366128,178.895305877229,45.7053985482732,346.338366081881,-121.462259703443
321.025723528272,236.42649656044,182.334925494864,216.554285842537,209.471718144992,164.633934463478,148.581001863453,141.277931231041,145.258082321449,12.3472302839763,328.04592568981,-145.771121434012
266.202567422951,215.967937437465,213.023083893789,198.716810068648,183.755631028754,148.411786283547,146.02368168235,148.044146031964,145.912722232336,13.5610746587468,308.124733944607,-123.41446838501
445.455129426322,387.964367965583,332.689893416671,327.115261291401,285.912360576386,217.819562168798,203.287885940615,182.405611281599,189.429029646918,40.4295405645418,390.276401667816,-166.358713337293
420.147011649376,371.637184425321,351.854996697415,335.940518288131,299.923886623614,271.065168086899,237.484982129925,183.888721793658,170.682949271837,29.8470609110181,383.192539297681,-157.389030729551
413.403321870054,375.762238088071,378.70297098963,353.944841217575,305.24896907825,269.838496009254,258.388477816091,194.148632354135,168.968729222324,30.5542582546018,378.046307731802,-157.337201645396
376.241164067207,313.925845814006,320.830191998307,320.197202027494,326.953234885482,303.178162290454,265.245045713538,237.827298851632,234.817730985223,78.5116096623783,410.052961259517,-131.978640385623
419.748530162502,343.168544438024,292.031997069109,313.244236597625,288.337389758176,236.174010283946,193.082480202966,168.93759616339,180.843275897144,52.3962860514679,412.793968364286,-152.938316000599
377.408854505266,318.445933492747,297.014378975453,289.682024603365,270.253684357072,246.808529851784,190.052283161094,154.475841015985,155.372093809034,7.3233492922582,380.445702623962,-166.270489497248
355.94405187984,296.686196775013,296.383066633351,290.772958480787,280.006993301961,270.795599410334,220.301460968109,200.380974692194,198.923220192806,46.6574024147891,394.839685601845,-146.215290416026
336.783057855323,305.551301643509,334.523385814549,322.889502640646,270.461868345999,263.672329070325,201.713254264979,160.054445979752,154.029454177624,6.14049126395192,357.854338222987,-155.348964968583
343.901541854378,283.59898086585,252.767569398108,271.205252335607,220.055172199569,180.268987477821,205.15147480374,239.957207031614,249.802987378606,108.087257858348,388.785699562843,-96.8249269370906
325.57166570366,280.320209181773,236.582808053724,242.680204657849,199.47928652054,168.905032930022,166.851242242453,169.835964716361,211.4616483351,82.410807954821,354.900482979901,-119.067576059653
302.961321245686,252.665608197568,205.605232844345,201.799368313413,194.423947910789,191.706757381049,185.994177188802,194.673634875696,186.461139550016,70.5855406085893,315.045039525985,-116.696532647388
283.252033266561,237.931800084364,213.051613433161,203.507745558461,177.901937273508,169.750041245376,142.458437104086,138.156084620281,150.051288137562,52.161959714826,331.873948027108,-114.611995767184
403.473092532595,356.883367024829,313.754963859963,288.807492520331,236.573079671337,241.122823183334,245.995425051653,234.743356764736,218.681812573955,58.6000033245895,383.307216708365,-133.72299465161
356.815159308034,319.254367089208,308.471258176918,248.746241818558,204.152798425836,226.110279164076,232.048724674694,208.71437479033,182.451524609073,27.667864459047,366.27358744082,-137.072173430657
353.616493358138,294.103417211865,267.001373804953,253.566205297534,244.139564699782,244.191827273319,226.23969330995,216.782454429136,213.899357093751,67.3902761616423,380.077712724501,-125.280119018125
348.686830807463,302.99845011404,307.096201486494,243.045240203021,225.917906832995,255.385493134476,215.504726985787,184.847499635707,169.886474781594,30.1613578032395,365.932534020699,-150.605375037478
404.447008470686,340.945274432298,296.490837711606,310.231694440263,284.355993026219,239.22499861821,229.812716365398,227.945674018824,239.783008970042,97.6210383477522,424.840641135901,-121.220460350667
362.656748403403,311.376769810872,335.163381114236,339.693306336831,299.754718247859,244.007748824091,238.801439961332,239.210149274388,241.026941097095,76.0634118693858,402.11401283983,-136.588591553148
361.810524811669,304.05173513263,311.42446135182,270.732894976956,249.58596724073,237.853274332829,217.358942402518,195.780160306992,202.934251962505,60.0627931556577,378.382861446823,-152.70768754982
341.955877825426,278.816169389212,325.803280618669,323.720441142889,296.050640242936,257.380567108908,217.043868482974,227.004817674738,248.228032409982,86.0960734418478,398.823860916297,-140.816518447771
434.652599963015,402.327522994445,373.732814075191,343.955305501483,281.905567259412,271.94487370826,261.229151133195,238.519546251005,233.126509788224,78.5533762379618,417.351515806677,-131.061422391604
388.877679817431,348.688170204258,341.225781726934,328.836805499513,284.455683519056,283.896250562684,298.069919615887,240.616070411013,192.1192965154,43.4433655394312,402.996456877445,-129.708027438351
363.48002852834,318.645997702381,317.309909269307,289.067902155538,251.777092211325,243.674611757172,247.917601306075,232.439594597539,226.626768102064,72.1104324862852,402.261708420485,-131.082821546966
342.957574062143,286.891423260191,295.840687070547,273.184185865288,218.906504334243,216.815605879145,256.309640731816,230.422472539459,181.717423830664,39.9227785902335,378.835962093896,-126.954301054089
395.83079361053,353.704222666289,308.440952408288,296.755161139613,232.378675187104,211.594162135277,190.531507514898,180.623217577874,177.159229043219,41.5883714126827,370.543222372699,-128.890127103905
